r  O00   2c  5.00000  0.0200  0.70150  8.0136  3.7496  2.9785  1.5126  0.37929   3.325270   2.299989  -2.5944  -3.3305  -3.7971  -4.1955  -4.1257  
r  O00   2c  5.50000  0.0200  0.70150  7.9135  3.7410  3.1269  1.6041  0.33560          x          x  -2.9421  -3.7158  -4.2089  -4.6327  -4.5581  
r  O00   2c  6.00000  0.0200  0.70150  7.8233  3.7329  3.2609  1.6873  0.31268   5.866684   4.014347  -3.2547  -4.0536  -4.5810  -5.0258  -4.9488  
r  O00   2c  6.50000  0.0200  0.70150  7.7404  3.7253  3.3811  1.7625  0.32046   7.509577   5.121853  -3.5338  -4.3557  -4.9158  -5.3798  -5.3010  
r  O00   2c  7.00000  0.0200  0.70150  7.6652  3.7179  3.4951  1.8344  0.34600   9.501820   6.458892  -3.7985  -4.6414  -5.2339  -5.7137  -5.6333  
r  O00   2c  7.50000  0.0200  0.70150  7.5983  3.7104  3.6059  1.9048  0.35984  12.041290   8.150660  -4.0565  -4.9164  -5.5418  -6.0311  -5.9484  
r  O00   2c  8.00000  0.0200  0.70150  7.5376  3.7031  3.7106  1.9718  0.37999  15.126580  10.177570  -4.2989  -5.1758  -5.8338  -6.3322  -6.2472  
b  O00   3c  5.50000  0.0200  0.70150  7.9314  3.8012  3.2167  1.5286  0.13170          x          x  -3.3166  -3.8148  -4.1497  -4.4130  -4.3579  
b  O00   3c  6.00000  0.0200  0.70150  7.8451  3.7960  3.3602  1.6107  0.06936   4.308894   2.943844  -3.6652  -4.1886  -4.5402  -4.8183  -4.7596  
b  O00   3c  6.50000  0.0200  0.70150  7.7660  3.7915  3.4888  1.6841  0.04442   5.459656   3.718962  -3.9783  -4.5178  -4.8864  -5.1757  -5.1160  
b  O00   3c  7.00000  0.0200  0.70150  7.6940  3.7874  3.6048  1.7503  0.02990   6.755115   4.594467  -4.2600  -4.8159  -5.1988  -5.4980  -5.4368  
b  O00   3c  7.50000  0.0200  0.70150  7.6281  3.7838  3.7070  1.8085  0.02074   8.134371   5.528314  -4.5075  -5.0797  -5.4745  -5.7823  -5.7194  
b  O00   3c  8.00000  0.0200  0.70150  7.5681  3.7806  3.8023  1.8627  0.01452   9.675663   6.572042  -4.7378  -5.3265  -5.7316  -6.0475  -5.9825  
m  O00   3c  5.00000  0.0200  0.70150  8.0266  3.7779  3.0320  1.4828  0.23166   2.945728   2.040663  -2.7935  -3.4048  -3.8193  -4.1512  -4.0869  
m  O00   3c  5.50000  0.0200  0.70150  7.9348  3.7697  3.2028  1.5847  0.09363   4.126331   2.837750  -3.2065  -3.8532  -4.2764  -4.6219  -4.5569  
