 
O00 0.0100 3.50000    8.2942  5.0655  2.2425e-06          -       -            -          -       -           -
O00 0.0100 4.00000    8.1505  4.8015  4.2974e-06     8.2353  6.2579*           -     8.2399  6.4557*          -
O00 0.0100 4.50000    8.0268  4.5869  7.4790e-06          -       -            -          -       -           -
O00 0.0100 5.00000    7.9194  4.4058  1.2152e-05          -       -            -          -       -           -
O00 0.0100 5.50000    7.8252  4.2495  1.8656e-05          -       -            -          -       -           -
O00 0.0100 6.00000    7.7420  4.1106  2.7437e-05          -       -            -          -       -           -
O00 0.0100 6.50000    7.6679  3.9857  3.8882e-05          -       -            -          -       -           -
O00 0.0100 7.00000    7.6020  3.8721  5.3483e-05          -       -            -          -       -           -
O00 0.0100 7.50000    7.5421  3.7669  7.1512e-05          -       -            -          -       -           -
O00 0.0100 8.00000    7.4882  3.6699  9.3440e-05          -       -            -          -       -           -
 
O00 0.0080 2.00000    8.9103  6.5543  8.6596e-08          -       -            -          -       -           -
O00 0.0080 2.50000    8.6511  5.8208  4.1056e-07          -       -            -          -       -           -
O00 0.0080 3.00000    8.4465  5.3531  1.1653e-06          -       -            -          -       -           -
O00 0.0080 3.50000    8.2788  5.0175  2.5681e-06          -       -            -          -       -           -
O00 0.0080 4.00000    8.1376  4.7612  4.8612e-06          -       -            -          -       -           -
O00 0.0080 4.50000    8.0162  4.5526  8.3723e-06          -       -            -          -       -           -
O00 0.0080 5.00000    7.9103  4.3755  1.3467e-05          -       -            -          -       -           -
O00 0.0080 5.50000    7.8176  4.2221  2.0527e-05     7.8913  6.1148*           -     7.8985  6.0317*          -
O00 0.0080 6.00000    7.7358  4.0861  2.9981e-05     7.7985  6.0256  -3.9962e-07     7.8187  5.7682  9.0099e-07
O00 0.0080 6.50000    7.6632  3.9639  4.2240e-05     7.7199  5.4975  -2.5558e-06     7.7457  5.5083  1.1910e-06
O00 0.0080 7.00000    7.5979  3.8515  5.7764e-05     7.6515  4.7644  -1.0747e-05     7.6790  5.2092  4.1857e-06
O00 0.0080 7.50000    7.5392  3.7491  7.6755e-05     7.5911  4.4433  -2.2668e-05     7.6175  5.0984  5.1740e-06
O00 0.0080 8.00000    7.4864  3.6545  9.9552e-05     7.5351  4.2192  -3.9536e-05     7.5625  4.6797  1.2792e-05
 
O00 0.0060 2.00000    8.8843  6.4230  1.1540e-07          -       -            -          -       -           -
O00 0.0060 2.50000    8.6278  5.7349  5.0608e-07          -       -            -          -       -           -
O00 0.0060 3.00000    8.4262  5.2873  1.3889e-06          -       -            -          -       -           -
O00 0.0060 3.50000    8.2612  4.9637  3.0015e-06     8.3520  6.5055* -2.1227e-08     8.3581  6.6840* 4.1166e-08
O00 0.0060 4.00000    8.1226  4.7162  5.5982e-06          -       -            -          -       -           -
O00 0.0060 4.50000    8.0033  4.5124  9.5432e-06     8.0844  6.3973*           -     8.0932  6.2833*          -
O00 0.0060 5.00000    7.8997  4.3407  1.5180e-05     7.9661  6.2376  -2.2656e-07     7.9920  5.9144  7.4058e-07
O00 0.0060 5.50000    7.8087  4.1909  2.2963e-05     7.8649  5.9470  -4.8625e-07     7.9003  5.4120  2.3687e-06
O00 0.0060 6.00000    7.7285  4.0582  3.3269e-05     7.7778  5.5848  -1.4544e-06     7.8173  5.0153  5.1590e-06
O00 0.0060 6.50000    7.6572  3.9387  4.6581e-05     7.7021  4.9908  -6.3208e-06     7.7426  4.7818  9.1739e-06
O00 0.0060 7.00000    7.5934  3.8307  6.3014e-05     7.6356  4.6067  -1.5096e-05     7.6759  4.5910  1.4911e-05
O00 0.0060 7.50000    7.5360  3.7322  8.3002e-05     7.5765  4.3678  -2.7391e-05     7.6148  4.4642  2.1232e-05
O00 0.0060 8.00000    7.4837  3.6811  1.0219e-04     7.5281  4.1951  -4.3223e-05     7.5624  4.4063  2.5741e-05
 
O00 0.0040 2.00000    8.8521  6.2751  1.6163e-07          -       -            -          -       -           -
O00 0.0040 2.50000    8.5983  5.6294  6.6258e-07          -       -            -          -       -           -
O00 0.0040 3.00000    8.4007  5.2047  1.7517e-06     8.4802  6.3310*           -     8.4833  7.1978*          -
