 
O02 0.0120 4.50000    8.0365  4.6193  6.9443e-06     8.1079  6.1054  -2.7372e-07     8.1279  6.3866  1.8778e-07
O02 0.0120 5.00000    7.9275  4.4336  1.1409e-05     8.0036  6.1742  -2.5887e-07     8.0231  5.8469  5.6842e-07
O02 0.0120 5.50000    7.8316  4.2744  1.7649e-05     7.9082  6.3190* -2.0874e-07     7.9192  6.0986* 5.1621e-07
O02 0.0120 6.00000    7.7474  4.1332  2.6167e-05     7.8205  6.1096* -2.2877e-07     7.8289  5.9687* 4.1030e-07
O02 0.0120 6.50000    7.6722  4.0054  3.7371e-05     7.7402  5.7974  -1.1319e-06     7.7551  5.6377  1.2300e-06
O02 0.0120 7.00000    7.6048  3.8896  5.1590e-05     7.6685  4.9359  -7.4484e-06     7.6887  4.9307  6.6709e-06
O02 0.0120 7.50000    7.5442  3.7829  6.9318e-05     7.6035  4.5306  -1.8486e-05     7.6282  4.3252  2.6200e-05
O02 0.0120 8.00000    7.4897  3.6852  9.0939e-05     7.5444  4.2971  -3.3185e-05     7.5691  3.8760  6.6209e-05
 
O02 0.0100 2.00000    8.9339  6.6234  7.4423e-08          -       -            -          -       -           -
O02 0.0100 2.50000    8.6716  5.8790  3.6116e-07          -       -            -          -       -           -
O02 0.0100 3.00000    8.4643  5.4058  1.0345e-06          -       -            -          -       -           -
O02 0.0100 3.50000    8.2943  5.0649  2.3027e-06          -       -            -          -       -           -
O02 0.0100 4.00000    8.1506  4.8042  4.3994e-06     8.2198  6.3542* -1.9150e-07     8.2257  7.0067* 5.2034e-08
O02 0.0100 4.50000    8.0268  4.5908  7.6557e-06     8.1065  6.3204  -1.6988e-07     8.1248  6.0882  3.7602e-07
O02 0.0100 5.00000    7.9194  4.4097  1.2459e-05          -       -            -          -       -           -
O02 0.0100 5.50000    7.8252  4.2532  1.9162e-05          -       -            -          -       -           -
O02 0.0100 6.00000    7.7420  4.1141  2.8228e-05     7.8150  5.9693*           -     7.8211  5.7633*          -
O02 0.0100 6.50000    7.6679  3.9893  4.0004e-05     7.7346  5.9178  -1.6421e-06     7.7456  5.8228  1.2199e-06
O02 0.0100 7.00000    7.6020  3.8757  5.4932e-05     7.6643  4.8273  -9.6119e-06     7.6823  5.3433  3.0286e-06
O02 0.0100 7.50000    7.5421  3.7710  7.3329e-05     7.6016  4.4943  -2.0989e-05     7.6215  5.1041  4.7073e-06
O02 0.0100 8.00000    7.4882  3.6754  9.5602e-05     7.5446  4.2801  -3.6270e-05     7.5669  4.6501  1.6216e-05
 
O02 0.0080 2.00000    8.9109  6.5085  9.5518e-08          -       -            -          -       -           -
O02 0.0080 2.50000    8.6513  5.8061  4.3126e-07          -       -            -          -       -           -
O02 0.0080 3.00000    8.4466  5.3508  1.2001e-06          -       -            -          -       -           -
O02 0.0080 3.50000    8.2789  5.0214  2.6213e-06     8.3419  5.9014*           -     8.3435  6.0970*          -
O02 0.0080 4.00000    8.1376  4.7684  4.9458e-06     8.2173  6.3930  -1.3466e-07     8.2353  6.4719  1.4822e-07
O02 0.0080 4.50000    8.0162  4.5611  8.5130e-06          -       -            -          -       -           -
O02 0.0080 5.00000    7.9103  4.3842  1.3700e-05          -       -            -          -       -           -
O02 0.0080 5.50000    7.8177  4.2308  2.0924e-05     7.8882  6.2828* -1.5800e-07     7.8989  6.1552* 2.9288e-07
O02 0.0080 6.00000    7.7359  4.0951  3.0572e-05     7.7976  5.8904  -6.1335e-07     7.8208  5.6138  1.6759e-06
O02 0.0080 6.50000    7.6632  3.9732  4.3005e-05     7.7196  5.2148  -4.3197e-06     7.7472  5.3531  2.6105e-06
O02 0.0080 7.00000    7.5979  3.8612  5.8619e-05     7.6512  4.6960  -1.2987e-05     7.6802  5.0329  5.8197e-06
